Profile ID,Work Experience,Education,Max Time Difference (Years),Normalized_Column,Earliest Work Year,Latest Education Year,Year Difference,Normalized Difference,Normalized Year Difference
900,"   01/2014   to  01/2015 Customer Appreciation Team Agent   Company Name   ï¼\u2006  City   ,  State Retention department for Metro PCS Cell Phone Company Inbound and outbound calls Answered customer service calls, and escalated/supervisor calls Floor walker in a call center environment to assist training agents Worked with upper management to ensure appropriate changes were made to improve customer satisfaction.  ,   Education 2015 Richland College 2014 Winfreee Academy Charter School 2011 Berkner High School Languages Bilingual: Spoken and written form English and Spanish Skills advertising, Avaya, call center, Cashier, content, customer satisfaction, customer service, English, General office duties, Microsoft Office Suite, Phone System, public relations, sales, social media platforms, Spanish, supervisor, Phone, written   ","   SOCIAL MEDIA AGENT Summary College prepared student with over three years of front line customer service experience, excellent communication skills, with strong work ethic.   ",0.0,0.0,2014.0,,0,0,0.0
901,"   Core Strengths Excellent critical and analytical skills  Business process management Superior organizational, interpersonal, and  Advanced level hardware and software time management  testing Effective listening and communication  Content management systems skills Mobile application development Troubleshooting and problem solving  Accurate customer needs assessment proficiency  Exceptional telephone etiquette Intelligent project management  Vast technical knowledge and experience Qualifications Excellent critical and analytical skills Skills Active Directory, Active Directory, Application Development, budget, Business Management and Development, business operations, business plan, C++, hardware, Network and systems, consultation, Consulting, client, clients, client support, databases, database, Designing, Document management, graphics, HTML, imaging, Information security, Information Technology, Java, LAN, Director, managing, access, C#, Microsoft Office, Microsoft Office products, Windows 7, Windows, Windows 8.1, Windows 2000, 2000, Microsoft Windows XP, Windows XP, Migration, multi-media, Network Administration, Network hardware, Network security, Network, Networks, Novell Network, operating system, organizational, PC Repair and Support, Copier, PHP, Printer, problem resolution, processes, project plans, reporting, servers, scripts, Software design, MS SQL, SQL, strategic, technical support, systems support, Upgrading, Vista, Visual Basic, website design, XML Work Experience Freelance IT Consultant Worked closely with technology vendors and distributors to gain access to equipment, software and accessories to keep technology costs within budget.  ,   Help Desk Specialist   ,  08/2011   ï¼\u2006  04/2012   Company Name   ï¼\u2006  City   ,  State Provided technical support for all network applications.  ,   Information Technology Consultant Network Solution/Owner   ,  04/2007   ï¼\u2006  12/2012   City   ,  State Provided consultation for appropriate business software and efficient hardware solutions.  ,   Information Technology Specialist   ,  04/2012   ï¼\u2006  Current   Company Name   ï¼\u2006  City   ,  State Acting as liaison between all departments to meet and exceed industry standards for technology requirements, business operations and Network security.   ",,0.0,0.0,2000.0,,0,0,0.0
902," ""Company Name   Case Manager   10/2011   to  12/2013 Providing linkage and advocacy to children and adolescents and their families Assists families in developing the skills and supports necessary to enhance quality of life, increase adaptive functioning, and improve self-sufficiency in the community Provide services that include advocacy, referrals, evaluations, and treatment planning Performs on going evaluations of the family  s strengths and needs to ensure timely and effective services Provide supportive counseling to improve day to day coping and problem solving skills Provide services in the home setting, school setting, and community setting Profile prospects and clients to identify additional financial needs and refer to appropriate financial partners."",   Education and Training Bachelors of Arts   :   Psychology   2011   West Virginia State University   ,  City   ,  State Child Development and Psychology coursework Communications and Public Relations coursework Cultural Diversity and Ethnic Studies coursework Experience Company Name   Case Manager   12/2013   to  Current Provides case management services including intake, assessment, crisis intervention, advocacy, referral, and monitoring of families.   ",,0.0,0.0,2011.0,,0,0,0.0
903,"   Aviation Electrician Shift Supervisor/Avionics Technician Shift Supervisor   July 2001   to  July 2008   Company Name   ï¼\u2006  City   ,  State Supervised 3 Sailors performing scheduled/unscheduled maintenance and corrosion prevention and treatment on 7 SH-60F/HH-60H helicopters.  ,   Avionics Division Supervisor/ Indoctrination Supervisor   July 2011   to  July 2014  ,   Avionics Work Center Supervisor   July 2008   to  July 2011   Company Name   ï¼\u2006  City   ,  State Responsible forÂ the administrative and production efforts of 34 avionics technicians.  ,   Lieutenant Supervisor   July 2014   to  February 2016   Company Name   ï¼\u2006  City   ,  State Supervises 13 personnel performing scheduled and unscheduled maintenance on flight control, instrumentation, navigation and electrical systems on 17 F/A-18C/D/E/F and 3 EA-18G aircraft.   ","   Education Bachelor of Science   :  Professional Aeronautics   ,  2007   Embry-Riddle Aeronautical University   ",0.0,0.0,2001.0,2007.0,6,6,0.17142857142857143
904,"   Client Specialist   Jan 2014   to  Jan 2016   Company Name   ï¼\u2006  City   ,  State Attained positive treatment goals for 50 residents over a course of two years above the average.  ,   Education and Training MBA   ,  Business Administration   2012   IONA COLLEGE   ï¼\u2006  City   ,  State   Business Administration Financial Accounting *Operations Management *Quality Management *Quantitative Management MA   ,  Public Policy   2011   SUNY EMPRIE STATE COLLEGE   ï¼\u2006  City   ,  State   Public Policy Policy Implementation *Qualitative Methods *Quantitative Methods *Business Compliance Relevant coursework: advanced Excel, Access, PowerPoint, Word, Project, Visio, Salesforce, data entry, quantitative tools, innovation management, risk disaster, ambulatory care management, total quality management, operations management Relevant concepts: *business capability analysis *data entry *marketing analysis *Balance Scorecard *SWOT analysis *root cause analysis *Microsoft office *mind mapping *process modeling *stakeholder list *Pareto charts *decision modeling Skills ambulatory care, Analyst, Balance, billing, budget, charts, Crystal Reports, clients, Data Entry, databases, Database, documentation, email, financials, Financial, Financial Accounting, Financial analyst, financial management, focus, Forecasting, forms, general ledger, grant proposals, innovation, insurance, Leadership, Lotus Notes, MA, marketing analysis, MBA, medical assistance, Access, Microsoft Dynamics, Excel spreadsheets, Excel, Microsoft office, MS Office, Outlook, PowerPoint, SharePoint, Word, Modeling, next, Operations Management, pivot tables, Policy Development, POS, Processes, Process Improvement, process modeling, project management, Quality Management, QuickBooks, Report Writing, reporting, Research, research reports, Sage, sound, SPSS, Supervision, total quality management, Troubleshooting, Visio  ,   Experience Commission Specialist   Jan 2016   to  Current   Company Name   ï¼\u2006  City   ,  State Posts over 300,000 dollars in commissions each month.  ,   Pharmacy Tech & Assistant Case Manager   Jan 2005   to  Jan 2008   Company Name   ï¼\u2006  City   ,  State Processed 25 hospital discharges, including proper documentation with PHI and corporate compliance.   ",   MBA graduate with a focus on project management and administration.   ,0.0,0.0,2005.0,,0,0,0.0
905,"   Experience Information Technology Consultant   ,  12/2009   to  02/2016   Company Name   ï¼\u2006  City   ,  State Basic computer network setup and troubleshooting.  , ""Funding & Settlement Coordinator/Office Manager   ,  08/2011   to  08/2015   Company Name   ï¼\u2006  City   ,  State Responsible for getting clients   assets re-titled into their respective trusts."",   INFORMATION TECHNOLOGY CONSULTANT Highlights Software:  MS Word, Outlook, PowerPoint, Excel, Access, CRM, Adobe Acrobat XI Professional, Snag-ItTM, Hot Docs (legal document generation software), MS Windows XP/Vista/7/8, MS Windows Server 2000/2003.  ,   Microsoft Certified Systems Engineer   :   February 2002 Skills administrative duties, Adobe Acrobat, Schedule appointments, asset management, agency, attorney, balance, Basic, billing, billing system, Cashier, catalog, Com, Computer repair and upgrade, Hardware, Council, credit, CRM, Client, clients, Data entry, database, debit, delivery, fast, financial, information technology, inventory, laptop computers, Law, legal, legal documents, marketing, materials, Access, Microsoft Certified Systems Engineer, Microsoft Excel, MS Excel, Excel, office, Outlook, PowerPoint, MS Windows, Windows 2000, 2000, MS Windows XP, MS Word, network setup, network, Notary Public, Order office supplies, organizational, peripherals, personnel, printers, profit, programming, quality control, receptionist, reporting, routers, scheduling, servers, SIMs, Software engineering, Install software, spreadsheets, spreadsheet, SQL, system administration, telecommunications, phones, phone, Answer phones, Troubleshoot, troubleshooting, upgrade, Vista, Visual Basic, Visual Basic programming, written  ,   Student Operations Specialist   ,  01/2002   to  12/2009   Company Name   ï¼\u2006  City   ,  State Prepared student reports for multiple state regulatory agencies and national accreditation agency, ACCET (Accrediting Council for Continuing Education and Training.)   ","   Towson University   ï¼\u2006  City   ,  State   Business Finance Maryland Notary Public (Commission Expires August 26, 2018)   ",2.001368925,0.000286448,2000.0,2018.0,18,18,0.5142857142857142
906,,"   Education 2012 Doon University   City   ,  State   ,  India   MBA   :  Management SUMMER INTERNSHIP:   ",0.0,0.0,,2012.0,0,0,0.0
907,,"   Education and Training Bachelor of Criminal Justice   University of Oklahoma   ï¼\u2006  City   ,  State Skills streamline, budget, interpersonal skills, Computer-literate, contracts, CPR, notes, managing, meetings, Mental Health, organizational skills, problem-solver, processes, reporting, supervision  , ""January 2004   to  January 2013   Company Name Established community based supervision programs for Oklahoma County  s Regimented Inmate Disciplinary program, both presentencing and aftercare Successfully marketed all programs and services, resulting in contracts with referring agencies such as Oklahoma Department of Corrections Community Sentencing Division as well as numerous county district courts around the state Collaborated with Oklahoma Department of Mental Health and Substance Abuse Services and Oklahoma Department of Corrections to create appropriate policy and procedure for community based sentencing and monitoring Compile detailed notes and reports for board of directors and Oklahoma County courts Compile community needs assessments Mentored program participants resulting in numerous court case dismissals in an effort to enroll individuals in college and/or military."" ",0.0,0.0,,2013.0,0,0,0.0
908," ""Staff Nurse/Detox Specialist   December 2012   to  October 2013   Company Name   ï¼\u2006  City   ,  State Recorded patients   medical history, vital statistics and test results in medical records."" ","   Home Healthcare Nurse   April 1992   to  February 1999   Company Name   ï¼\u2006  City   ,  State Staff Nurse   September 1987   to  August 1991   Company Name   ï¼\u2006  City   ,  State Education Bachelor of Science   :  Business Administration   ,  1999   California State University   ï¼\u2006  City Associate of Arts   Franklin Pierce College   ï¼\u2006  City   ,  State MINOR:  American History GPA:  3.66/4.0 Interests Licensed Vocational Nurse San Francisco Community College  San Francisco, CA Additional Information Licensed Vocational Nurse San Francisco Community College  San Francisco, CA Skills clarify, CA, focus, law, Nursing, processes, scheduling, statistics, teaching   ",0.0,0.0,2012.0,1999.0,0,0,0.0
909,,"   Education 1 2009 BBA   :  Accounting   Friends University   ï¼\u2006  City   ,  State   ,  USA   GPA:  GPA: 3.5   Accounting GPA: 3.5 Business Administration   Baker University   ï¼\u2006  City   ,  State   ,  USA   GPA:  GPA: 3.63   Business Administration GPA: 3.63 Skills Accounting, Accounts Payable, accruals, AP, AS400, automotive, trial balance, balance sheets, Bank Reconciliations, benefits, budget, counseling, credit, documentation, Finance, financial, Fixed Assets, forms, government, instructor, inventory, inventory control, Inventory Control, JDE, Managing, materials, meetings, Microsoft Office Suite, policies, Coding, Purchasing, reconciling, repairs, reporting, retail, Sales, SAP, Scheduling, spreadsheet, strategy, Tax, taxes, year end   ",0.0,0.0,,2009.0,0,0,0.0
910,"   01/1994   to  03/2015 Operations Manager   Company Name   ï¼\u2006  City   ,  State   As Operations Manager/Owner of Spiral Studios, I was responsible for the daily management of a busy commercial recording studio.  ,   Experience 03/2014   to  Current Director of Programming Arts   Company Name   ï¼\u2006  City   ,  State   As the Director of Programming Arts at Dixie State University, I am responsible for the cultural arts activities at multiple venues.   ","   All of this was completed without receiving any additional funding from the University.  ,   Education 1994 Bachelor of Science   :  Psychology   Brigham Young University   ï¼\u2006  City   ,  State   ,  United States   Minor in Business with an emphasis in Marketing.  ,   I have alsoÂ created a scholarship program for College of the Arts students at DSU which financially supported twelve students in 2016.   ",0.999315537,0.000143028,1994.0,2016.0,22,22,0.6285714285714286
911,"   Company Name   August 2008   to  October 2009   Manager Assistant   City   ,  StateFacilitated and planned all conferences, meetings and presentations for the manager. Assigned team members to different projects to improve the quality of public areas.  ,   Education Indiana University Bloomington   May 2016   Bachelor of Science   :  Public Financial Management; Mathematics  City   ,  State   ,  U.S   GPA:  GPA: 3.28/4.00 International Business and Economics coursework Work History Company Name   January 2015   to  Current   Court Appointed Special Advocate   City   ,  State Company Name   May 2014   to  August 2014   Cashier   City   ,  State Company Name   January 2010   to  May 2012   Event Planner   City   ,  State Company Name   August 2008   to  October 2009   Manager Assistant   City   ,  State Interests Experienced Decorator, 8 years painting learning experiences Information Technology Reading Music Movie Swimming Yoga Languages Fluent in English and Chinese.   ",,0.0,0.0,2008.0,,0,0,0.0
912,"   Assistant Manager   07/2014   to  05/2015   Company Name   â€“  City   ,  State   Finish Line.  ,   Personal Training Director   02/2013   to  12/2015   Company Name   â€“  City   ,  State   Skills Coaching, oral communication, Excellent communication, credit, client, clients, customer relations, delivery, focus, instruction, Maintains inventory, inventory, inventory control, Logistics, loss prevention, materials, Monitors, next, organizational skills, pallet jack, pick, POS, program design, recording, repairs, safety, Sales, Store Manager, supervision, visual merchandising, weld, welding Education High School Diploma   :  2007 2010   Hale High School   -  City   ,  State 2 Years Completed, Murray State College Tishomingo, OK   ",,0.0,0.0,2010.0,,0,0,0.0
913,"   INFORMATION TECHNOLOGY DIRECTOR Experience Information Technology Director   April 1999   to  January 2015   Company Name   ï¼\u2006  City   ,  State For the past sixteen years I was a leader of change for the largest law firm in the Central Pennsylvania area with over 275 in office users at 6 locations and over 200 work from home users.   "," ""Education Associate  s Degree   :  Computer Information Systems   HARRISBURG AREA COMMUNITY COLLEGE   Computer Information Systems Associate  s Degree   :  Business Administration   Business Administration MBA   :  Leadership Program   ELIZABETHTOWN COLLEGE   Leadership Program Various Technical Training Certification Courses and an honorably discharged Air Force Veteran."" ",0.0,0.0,1999.0,,0,0,0.0
914," ""Bachelor of Arts   Anthropology  University of Michigan   GPA:  GPA: 4.0   GPA: 4.0 Immunity to Change Workshop with Robert Kegan and Lisa Lahey, Harvard University, 2012   :  1 2010   Completion of National Institute of Whole Health  s educator curriculum   Certified Professional Co-Active Coach credential awarded by Coaches Training Institute, 2008 Motivational Interviewing: The Art of Behavior Change Counseling, Levels I and II with MINT instructor Steven Berg-Smith, 2006 Wellness Coach credential awarded by Wellcoaches, 2005 Certified Health/Fitness Specialist credential awarded by the American College of Sports Medicine, 1999 Skills Art, balance, Coach, Coaching, Council, Counseling, Client, Clients, Harvard, instructor, Listening, Director, materials, Lisa, profit, protocols, Psychology, Quality, recording, Research, Sales, stress management"",   Ordinary People Achieving Extraordinary Goals on behalf of Human Kinetics for the Connecticut Recreation and Parks Association: November 2006 o CARE Coach Your Clients to Successful Results with PJ Harder (Director of Training, Healthtrax Fitness & Wellness) for the NEHRSA/NSCA Northeast Conference: May 2006.  ,   Personal Training Results through Coaching with PJ Harder (Director of Training, Healthtrax Fitness & Wellness) for the NEHRSA/NSCA Northeast Conference: May 2007 o CARE Coaching Your Clients to Successful Results for IHRSA:  ,   Wellness Coach and Fitness Specialist   May 2006   to  October 2008   Company Name Developed coaching as a second and complementary profit center to personal training.  ,   skills Skilled individual and group coach Trained in nutrition, alternative medicine, and exercise physiology Proven behavioral change specialist Culturally sensitive Skilled in multiple coaching methodologies Exceptional communication skills Ability to create an open, nonjudgmental space for difficult conversations Achievements Professional Certified Coach credential awarded by the International Coaches Federation, 2013. Recognized twice as a Key Contributor to care improvement efforts by Harvard Vanguard Medical Associates.   "," ""Contributing author to The American College of Sports Medicine  s Resources for the Personal Trainer, 3rd edition, 2009."",   Developed and conducted a master class for trainees and credentialed coaches on recognizing and changing disempowering self-talk.  ,   Education and Training Master of Science   :  Health Psychology   ,  1 2014   Walden University   Health Psychology Capstone: Bringing Health Psychology to the Patient- Centered Medical Home.  ,   Practical Examiner, Master Class Instructor   January 2008   to  July 2009   Company Name Conducted and scored the Wellcoaches practical skills assessment, the final step prior to awarding certification to trainees.   ",0.0,0.0,1999.0,2014.0,15,15,0.42857142857142855
915,"   Aviation Ordinance Supervisor   January 1997   to  January 2009   Company Name   ï¼\u2006  State Supervised over 130 Navy personnel in the buildup, storage, and movement of Navy ammunitions Inspected, maintained and repaired aircraft mechanical and electrical armament/ordnance systems Supervised operation of aviation ordnance shops, armories and stowage facilities Managed accounting systems, rework of airborne weapons/systems/equipment, and conventional weapons qualification/certification programs, afloat and ashore.  ,   DESKTOP SUPPORT ENGINEER Profile Dedicated System Center 2012 Administrator/Desktop Support Engineer with nine plus years in providing effective management and support process.  ,   Professional Experience Desktop Support Engineer   August 2012   to  Current   Company Name   ï¼\u2006  City   ,  State Develop, manage and maintain North Highland PC images, building, testing, manage inventory, PCs platform specifications through the utilization of System Center Configuration Manager 2012 R2 (SCCM 2012).  ,   Proficient in the day-to-day Administration of System Center Configuration Manager 2012 R2 (SCCM 2012).   ","   Education Bachelor of Computer Science   :  Network Security   ECPI University   ï¼\u2006  City   ,  State   Network Security Certifications Microsoft Cerified Profesional Skills accounting systems, Active Directory, Cables, CD, change management, hardware, critical thinking, Client, Customer Service, customer support, Dell, desktops, Email, Hard Drive, IDE, Internet connectivity, inventory, LAN, managing, materials, mechanical, memory, access, Exchange, Exchange Server, Microsoft Office, Windows 7, Windows, migration, weapons, Monitors, Motherboards, Navy, Networking I, Network, NICs, Operating Systems, PC hardware, personnel, power supply, printers, processes, progress, quality, reporting, Routers, servers, sound cards, Switches, technical support, troubleshooting, upgrades, Video cards, WAN, workflow   ",0.0,0.0,1997.0,,0,0,0.0
916,"   Minor: Psychology Experience YOGA INSTRUCTOR   Aug 2012   to  Current   Company Name   ï¼\u2006  City   ,  State Teach movement and principles of yoga Guide students through a variety of postures Promote physical, mental and spiritual wellness Demonstrate relaxation and breathing techniques FIRST GRADE TEACHER   Aug 2010   to  Current   Company Name   ï¼\u2006  City   ,  State Manage a classroom of 20-27 students daily Plan and implement lessons based on common core standards Utilize a variety of instructional strategies to incorporate all student learning styles and differentiate lessons accordingly Maintain and utilize student data in a variety of programs to assess learning, and modify lessons to create meaningful, authentic education Collaborate with team members and staff to create and implement curriculum based on common core standards Communicate studentÂ progress to parents/guardians FITNESS AND WELLNESS COORDINATOR   Feb 2009   to  Dec 2009   Company Name   ï¼\u2006  City   ,  State Developed and facilitated diversified fitness programs campus wide Wrote monthly fitness and nutritionÂ newsletter Instructed a variety of daily fitness classes FITNESS INSTRUCTOR   Oct 2007   to  Dec 2010   Company Name   ï¼\u2006  City   ,  State Developed and facilitated fun, safe and effective group exercise programs for senior citizens off site to stimulate mind and bodyÂ  Motivated students to strive for physical wellness while accommodating diverse fitness levels and special needs Work History Police Services Specialist II   Jan 1997   to  Mar 2004   Company Name   ï¼\u2006  City   ,  State   Skills Communication Customer Service Computer Proficient Needs Assessment Organization Research Writing/Editing   ","   Highlights Enthusiastic Warm Engaging Problem solver Accountable Networking Relationship building Teaching and presentation Negotiation Love for community and what it has to offer Education Master in Teaching   2010   Heritage University   ï¼\u2006  City   ,  State   Â K-8 Endorsement Bachelor of Arts   ,  Law and Justice  1996   Central Washington University   ï¼\u2006  City   ,  State Major: Law and Justice/paralegal studies   ",0.0,0.0,1997.0,2010.0,13,13,0.37142857142857144
917,,"   Education High School Diploma   ,  General Education   2000   Valley High School   ï¼\u2006  City   ,  State Select  One   ,  General Education   Orange Coast College   ï¼\u2006  City   ,  State Associate of Arts   ,  General Education   Santa Ana College   ï¼\u2006  City   ,  State I am currently attending Skills Database, Faxing, Filing, general office duties, Internet Explorer, Excel, mail, office, Outlook, Power point, Microsoft Word, repairs, spreadsheets, supply inventory, technician, Answering phones, Good Customer Service, Multi-Task Management, Spreadsheets, 10-key, Data entry, Translator   ",0.0,0.0,,,0,0,0.0
918,"   Software Developer   January 1996   to  January 1998   Company Name   ï¼\u2006  City   ,  State Software Developer/QA Project Lead, PRODIGY   January 1988   to  January 1996   Company Name   ï¼\u2006  City   ,  State Education MS   :  Computer Science   ,  1992   University of New Haven   ï¼\u2006  City   ,  State   ,  US   MS in Computer Science University of New Haven - New Haven, CT 1992 BS   :  Computer Science   ,  1985   Fairleigh Dickinson University   ï¼\u2006  City   ,  State   ,  US   BS in Computer Science Fairleigh Dickinson University - Teaneck, NJ 1985 LINKS http://www.linkedin.com/in/josephmueller201 Certifications AIT Skills Qa, Offshore, Annuities, Testing, Team Lead, Database, Qa Validation, Sdlc, Metrics, Project Planning, Qa Test, Qa Testing, Benefits, Excel, Production Environment, Rational, Uat, Leadership Development, Project Management, Best Practices, Business Case, Capacity Management, Collection, Data Collection, Marketing, Portfolio Management, Procurement, Progress, Project Plans, Proposals, Saas, Software As A Service, Sow, Statement Of Work, Strategic Planning, Technical Requirements, Training, Vendor Management, Business Intelligence, Cases, Clients, Coda, Cognos, Data Warehouse, Etl, Extract, Transform, And Load, Front End, Front End Design, Front-end, Governance, Ibm Cognos, Life Cycle, Qa Methodology, Quality Assurance, Quality Assurance Standards, Quality Control, Sme, Subject Matter Expert, Test Lead, Test Plans, Batch Processing, Its, Process Improvement, Scheduling, Instructor, Order Processing, Acceptance Testing, Access, Coaching, Data Analysis, Data Warehousing, Ibm Rational Software, Marketing Analysis, Mentoring, Microsoft Project, Ms Access, Ms Project, Ms Word, Oracle, Org Development, Organizational Development, Rational Software, Rdb, Software Qa, Sql, Team Building, User Acceptance, Visio, Word   "," ""Vendor Management lead for the enterprise procurement of HP  s Requirement Management Tool (RMT) and APPTIO (Financial SAAS application) by developing and implementing Request for Proposals (RFPs), Master Service Agreements (MSA) and Statement of Work (SOW) in collaboration with Prudential Legal and Business and Senior Stakeholders."" ",0.0,0.0,1985.0,,0,0,0.0
919," ""Company Name   November 2006   to  November 2010   Contracts Supervisor   Interacted with Department heads to ensure the highest quality proposal was provided by meeting the customers   requirements for Value Added Services Programs, valued at $1.5 Billion."",   Company Name   November 2010   to  October 2013   Materials Manager   Responsible for sourcing and procuring all material required for repair and overhaul of jet engine and components as well as all contracts for outside services and long term agreements with suppliers.  ,   SUPPLY CHAIN MANAGER Summary Operations Manager FIU College of Business MBA Programs Experience November 2013   to  July 2014   Supply Chain Manager   City Achieved corporate goals through the development and execution of strategy, policy, and leadership.   ","   Directed and coordinated all functional personnel to continually achieve a high degree of professional performance.  ,   Education University of Phoenix  Graduate School of Business   2010   State University of Maryland   2006   B.S   :  Business Administration   Business Administration 2012   Lean Six Sigma Certification Languages Fluent in Spanish Skills streamline, balance, budgets, Business Process Improvement, change management, competitive, continuous improvement, contracts, cost reduction, delivery, driving, forecasting, functional, funds, government, inventory management, managing inventory levels, Inventory, inventory levels, inventory control, leadership, logistics, materials Management, materials, meetings, exchange, negotiating, operations management, organizational, performance management, personnel, policies, presentations, pricing, processes, Procurement, profit, proposal, Purchasing, Quality, receiving, repairs, research, Sales, shipping, Six Sigma, Fluent in Spanish, strategy, strategic, Supply Chain, warehousing  ,   Primarily, but not limited to activities relating to master planning, tactical purchasing, receiving, warehousing, and shipping, and general materials Management.   ",0.0,0.0,2006.0,2012.0,6,6,0.17142857142857143
920,"   Business Analyst   03/2008   to  05/2012   Company Name   City   ,  State Responsible for identifying processes to streamline and assist with various projects Created and maintained access databases for departmental use Identified system issues and coordinated with vendor for resolution Involved in project planning and testing system enhancements Defined business requirements for various projects Created adhoc reports as needed Created audit process for all securities applications Created reports for SEC and FINRA audits.  ,   Conversion Analyst   02/2002   to  02/2003   Company Name   City   ,  State Responsible for managing incoming and outgoing account conversions, daily DTCC reconciliation troubleshooting, and problem-solving.  , ""Education and Training Masters of Business Information Technology   :  Project Management   2007   Walsh College   City   ,  State   Project Management Bachelor   :  Business Administration   1996   Rochester College   City   ,  State   Business Administration Certifications Certificate in Health Care Informatics Affiliations Volunteer weekly in local elementary school in reading developmentÂ  Lead business meetings on a weekly basis Volunteer in children  s church on a weekly basis Taught Sunday school classes Skills Streamline Processes, Business Objects, Cognos, Crystal Reports, Customer Service, Data Analysis, Databases, Financial Invoicing, Managing, Microsoft Access, Microsoft Excel, Microsoft Office, Problem-Solving, Problem Resolution, Process Analysis, Project Management, Project Planning, User Acceptance Testing, Reporting, SAS, Securities Reporting, SQL, Troubleshooting, Annual reports, Tableau Server, Tableau Desktop"",   Finance Analyst   06/2005   to  05/2008   Company Name   City   ,  State Backup to department manager Created and maintained managerial reporting daily, monthly, quarterly and yearly Created work schedule for department on weekly basis Created and distributed department stats and analysis to upper management monthly Primary contact for electronic invoicing candidates Created multiple databases for interdepartmental need.  ,   Revised an existing Microsoft Access program for incoming assets for accuracy Created a new reporting process in Access to identify asset balance discrepancies Resolved daily out of balance situations with various depository institutions Registration Analyst   02/2000   to  02/2002   Company Name   City   ,  State Responsible for re-registration of physical assets for trust customers Streamlined processes by automating applications for quicker processing and problem resolutionSolved re-registration issues through brainstorming and troubleshooting Created a Microsoft Access program to track pending registration issues and generate reports Collaborated with company legal counsel for asset restriction removal Authored and updated procedures for registration process.  ,   Trust Analyst   02/2003   to  03/2005   Company Name   City   ,  State Responsible for daily operations of 401(k) accounts for retirement services clients.  ,   Â Excels at cultivating, managing, and leveraging relationships Skill Highlights Microsoft Access, Microsoft Excel, SAS, SQL Server Manager, Cognos, Crystal Reports Business Objects, SQL, Tableau Server and Desktop, Project Management, Data Analysis Professional Experience Senior Analyst Data Quality & Governance   04/2018   to  Current   Company Name   City   ,  State Create policies and procedures for actuarial and analytics group Monitor adherence to policies with scheduled reviews Conduct training on quality and governance policies Lead analyst for HIPAA compliance Create and analyze validation reports for health plan data Lead discussions regarding data issues identified Healthcare Data Analyst   04/2012   to  Current   Company Name   City   ,  State Experience with process analysis and other analytic functions Ability to interact effectively with different business units, team members, and external client at all levels Creates ad hoc data analyses and reports as needed Prepares monthly, quarterly, and annual reports of established clinical, utilization, and financial metrics for all Health Ministries and SmartHealth Proficient in computer and analytic tools such as SAS, SQL, and MS Office (excel and access) Performs medical and prescription drug claims analysis necessary to understand relative unit pricing across provider networks, and to inform decisions about provider fee schedules.   ",,0.0,0.0,2000.0,,0,0,0.0
921,"   Healthcare Product Manager   ,  07/2009   to  05/2013   Company Name   â€“  City   ,  State   Evaluated the systems needs of the Healthcare business and led a team of Business Analysts through the product lifecycle of new and existing systems.  ,   Managing Consultant   ,  08/2000   to  04/2009   Company Name   â€“  City   ,  State   Designed and implemented supply chain transformation solutions for clients in the industrial sector to improve overall operational efficiencies and effectiveness.  ,   Skills Issue resolution Budgeting Team oversight Business artifacts documentation Project finance Multi-tasking Organized Project planning Microsoft Office Suite SQL and databases Data mapping Test case scenarios Quality assurance Testing plans Bug tracking Report delivery Work History Project Manager   ,  07/2013   to  Current   Company Name   â€“  City   ,  State   Leads and supports complex projects or programs including the planning, management, and implementation of assigned projects and/or programs within the Consumer Private Wealth Management portfolio of the Enterprise Execution Services organization. Creates and is responsible for critical project management deliverables such as the Business Case, Project Plan, Stakeholder Communications Management Plan, and Risks/Issues Log.  ,   Technical Analyst   ,  06/1998   to  08/2000   Company Name   â€“  City   ,  State   Implemented package integration solutions for the healthcare industry.   ","   Education MBA   :  Finance   ,  University of Georgia   -  City   ,  State   Finance BS   :  Computer Science   ,  Spelman College   -  City   ,  State   Computer Science Skills Agile, Application Design, Application Development, approach, budget, Business Case, business process, C, C++, Change Management, client/server, concept development, conceptual design, Customer Relationship Management, CRM, client, clients, Data Management, Databases, database, delivery, Enterprise Application Integration, EAI, Enterprise Javabeans, EJB, expense reporting, XML, financials, functional, HTML, IBM, DB2, Java, Java Server Pages, beans, JavaScript, JDBC, MDBs, MS Access, Microsoft Office Suite, Microsoft Project, Microsoft Visio, works, migration, Enterprise, ORACLE, Developer, PL/SQL, personnel, PostgreSQL, pricing, Primavera, Product Management, Project Management, quality, quality assurance, reporting, retail, risk management, Rational Unified Process, Sales, scheduling, SCRUM, SDLC, servers, servlets, scripts, Software Development, MS SQL Server, SQL, strategy, supply chain, Systems Integration, TestDirector, Validation, Microsoft Visual Studio, Wealth Management, IBM WebSphere, WebSphere, WinRunner Certifications Project Management Professional (PMP) certified by Project Management Institute (PMI)   ",0.0,0.0,1998.0,,0,0,0.0
922,"   Â Â  Highlights Microsoft Office Suite expert Conceptual thinker Self-motivated professional Experience March 2015 to Current Company Name   City   ,  State   Engineer Assisted customers with complaints.   ","   Education Aug 2000 Traverse City West High School   City   ,  State   ,  United States   High School Diploma Valencia College   City   ,  State   ,  USA   Associate of Arts   :  Graphic Art and Design Skills Typing (Greater then 40 words a minute)   ",0.0,0.0,2015.0,2000.0,0,0,0.0
